question,passage,seq_label
"['Siapakah', 'yang', 'membuka', 'pameran', 'lukisan', 'Spirit', 'of', 'Natura', 'di', 'Inna', 'Muara', 'Hotel', ',', 'Padang', ',', 'Sumatera', 'Barat', 'pada', 'tanggal', '15', 'Desember', '2005']","['Wakidi', '(', '1890-1979', ')', ',', 'satu', 'dari', 'tiga', 'pelukis', 'naturalistik', 'Indonesia', 'terkemuka', 'pada', 'zamannya', ',', 'boleh', 'saja', 'tiada', '.', 'Namun', ',', 'sejumlah', 'muridnya', 'masih', 'mempertahankan', 'corak', 'Mooi', 'Indie', '(', 'Hindia', 'molek', ')', '.', 'Setidaknya', 'itulah', 'yang', 'terlihat', 'dalam', 'pameran', 'lukisan', 'Spirit', 'of', 'Natura', ',', 'yang', 'dibuka', 'Gamawan', 'Fauzi', ',', 'Gubernur', 'Sumatera', 'Barat', ',', 'Kamis', '(', '15/12', ')', 'di', 'Inna', 'Muara', 'Hotel', ',', 'Padang', ',', 'Sumatera', 'Barat', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Kapankah', 'bakal', 'diadakannya', 'pemilihan', 'umum', 'federal', 'di', 'Jerman', '?']","['Berlin', ',', 'Kamis', '=', 'Pengadilan', 'tertinggi', 'Jerman', 'kemarin', 'melicinkan', 'jalan', 'bagi', 'penyelenggaraan', 'pemilihan', 'umum', 'federal', 'tanggal', '18', 'September', 'mendatang', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O']"
"['Siapakah', 'Presiden', 'Otoritas', 'Palestina', '?']","['Arafat', '(', '65', ')', 'adalah', 'saudara', 'sepupu', 'almarhum', 'pemimpin', 'dan', 'Presiden', 'Otoritas', 'Palestina', 'Yasser', 'Arafat', '.', 'Awal', 'tahun', 'ini', 'ia', 'dipecat', 'oleh', 'Presiden', 'Otoritas', 'Palestina', 'Mahmoud', 'Abbas', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O']"
"['Di', 'kota', 'manakah', 'letak', 'kantor', 'pusat', 'PBB', '?']","['london', ',', 'rabu', '-', 'Negara', 'anggota', 'G', '-', '8', 'ternyata', 'tidak', 'cukup', 'serius', 'untuk', 'meringankan', 'beban', 'negara-negara', 'pengutang', 'dan', 'paling', 'miskin', 'di', 'dunia', '.', 'Pertemuan', 'para', 'pemimpin', 'dunia', 'di', 'kantor', 'PBB', ',', 'New', 'York', ',', 'bulan', 'depan', 'juga', 'diperkirakan', 'tidak', 'akan', 'menghasilkan', 'terobosan', 'besar', 'sebagaimana', 'didengungkan', 'pada', 'Juli', 'lalu', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Apa', 'nama', 'bunga', 'tertinggi', 'di', 'dunia', '?']","['Ada', 'berbagai', 'jenis', 'flora', 'yang', 'keseluruhannya', 'lebih', 'dari', '4.000', 'spesies', '.', 'Di', 'antaranya', 'pinus', 'mercusii', 'strain', 'Kerinci', ',', 'kayu', 'pacet', '(', 'Harpullia', 'arborea', ')', 'yang', 'memiliki', 'warna', 'sangat', 'menarik', '.', 'Bunga', 'raflesia', '(', 'Raflesia', 'arnoldi', ')', ',', 'dan', 'bunga', 'bangkai', '(', 'Amorphophalus', 'titanum', ')', 'yang', 'merupakan', 'bunga', 'tertinggi', 'di', 'dunia', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Berapa', 'lamakah', 'acara', 'Konser', 'Tribute', 'to', 'Teguh', 'Karya', 'berlangsung']","['Kedua', 'penyanyi', 'asli', 'lagu-lagu', 'tersebut', 'akan', 'ikut', 'tampil', 'dalam', 'pergelaran', 'Tribute', 'to', 'Teguh', 'Karya', '.', 'Para', 'penyanyi', 'papan', 'atas', 'Indonesia', 'masa', 'kini', 'juga', 'akan', 'turut', 'memeriahkan', 'acara', 'berdurasi', '90', 'menit', 'itu', ',', 'antara', 'lain', 'Krisdayanti', ',', 'Harvey', 'Malaiholo', ',', 'Ruth', 'Sahanaya', ',', 'Yana', 'Julio', ',', 'Rossa', ',', 'dan', 'Rio', 'Febrian', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Tanggal', 'berapakah', 'dukungan', '14', 'negara', 'terhadap', 'pemulihan', 'dan', 'pembangunan', 'kembali', 'Unsyiah', ',', 'Banda', 'Aceh', 'dideklarasikan', '?']","['Bandung', ',', 'Kompas', '-', 'Ratusan', 'ilmuwan', 'dari', '14', 'negara', 'mendeklarasikan', 'dukungan', 'mereka', 'terhadap', 'pemulihan', 'dan', 'pembangunan', 'kembali', 'Universitas', 'Universitas', 'Syiah', 'Kuala', '(', 'Unsyiah', ')', ',', 'Banda', 'Aceh', ',', 'setelah', 'musibah', 'tsunami', '.', 'Para', 'ilmuwan', 'itu', 'antara', 'lain', 'berasal', 'dari', 'Belanda', ',', 'Malaysia', ',', 'Australia', ',', 'dan', 'Jepang', '.', 'Dukungan', 'dideklarasikan', 'di', 'Institut', 'Teknologi', 'Bandung', '(', 'ITB', ')', ',', 'Selasa', '(', '23/8', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O']"
"['Berapa', 'orang', 'warga', 'Muslim', 'Thailand', 'yang', 'melarikan', 'diri', 'ke', 'Malaysia', 'untuk', 'menghindari', 'kerusuhan', 'berdarah', 'di', 'tempat', 'asalnya', '?']","['Komisi', 'Tinggi', 'PBB', 'untuk', 'Urusan', 'Pengungsi', '(', 'United', 'Nations', 'High', 'Commissioner', 'for', 'Refugees', '/', 'UNHCR', ')', 'kemarin', 'mulai', 'mewawancarai', 'ke', '-', '131', 'warga', 'Muslim', 'Thailand', 'yang', 'melarikan', 'diri', 'dan', 'berlindung', 'di', 'Malaysia', 'dari', 'aksi-aksi', 'kekerasan', 'yang', 'terjadi', 'di', 'kampung', 'halaman', 'mereka', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Siapa', 'yang', 'diantar', 'Mubarak', 'sendiri', 'ke', 'perbatasan', 'ketika', 'kembali', 'ke', 'Jalur', 'Gaza', 'pada', 'tahun', '1994', '?']","['Mubarak', 'mengantar', 'sendiri', 'mendiang', 'Pemimpin', 'Palestina', 'Yasser', 'Arafat', 'hingga', 'ke', 'perbatasan', 'ketika', 'Arafat', 'kembali', 'ke', 'Jalur', 'Gaza', 'pada', 'tahun', '1994', '.']","['O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Apa', 'nama', 'suku', 'Kurdi', 'yang', 'dibantai', 'Saddam', 'Hussein', 'pada', 'tahun', '1983', '?']","['Setalah', 'Irak', 'kalah', 'dalam', 'Perang', 'Teluk', ',', 'Saddam', 'dituduh', 'membantai', 'ribuan', 'orang', 'Syiah', 'tahun', '1991', '.', 'Sebelumnya', ',', 'tahun', '1983', ',', 'Saddam', 'dituduh', 'menangkap', '8.000', 'laki-laki', 'dari', 'suku', 'Kurdi', 'dari', 'rumpun', 'Mullah', 'Mustafa', 'Barzani', ',', 'kemudian', 'membawa', 'mereka', 'ke', 'padang', 'pasir', 'dan', 'membantainya', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Lulusan', 'akademi', 'militer', 'manakah', ',', 'Jenderal', 'Sonthi', 'Boonyaratglin', 'yang', 'diangkat', 'menjadi', 'Panglima', 'Angkatan', 'Darat', 'Thailand']","['Sonthi', '(', '59', ')', 'adalah', 'alumnus', 'Akademi', 'Militer', 'Chulachomklao', 'dan', 'pernah', 'ditugaskan', 'memimpin', 'Korps', 'Infanteri', 'Angkatan', 'Darat', 'Kerajaan', 'Thailand', '.', 'Setelah', 'menduduki', 'berbagai', 'jabatan', 'lain', ',', 'terakhir', 'ia', 'bertugas', 'sebagai', 'Komandan', 'Jenderal', 'Pasukan', 'Elite', 'Komando', 'Pasukan', 'Khusus', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Di', 'negara', 'manakah', ',', 'lokasi', 'Universite', 'des', 'Sciences', 'et', 'Techniques', 'du', 'Languedoc', 'Montpellier']","['Dengan', 'fokus', 'utama', 'penelitian', 'pada', 'Limnonectes', '(', 'katak', 'batu', ')', 'doktor', 'bidang', 'genetika', 'molekul', 'dari', 'Universite', 'des', 'Sciences', 'et', 'Techniques', 'du', 'Languedoc', 'Montpellier', 'Perancis', 'ini', 'membuktikan', 'bahwa', 'Sulawesi', 'dulunya', 'adalah', 'tujuh', 'pulau', 'terpisah', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Dari', 'departemen', 'apakah', 'data', 'tentang', 'sejumlah', 'penderita', 'diare', 'di', 'beberapa', 'propinsi', '?']","['Diare', 'merupakan', 'penyakit', 'endemis', 'dan', 'sangat', 'berkait', 'dengan', 'perubahan', 'musim', ',', 'kata', 'Direktur', 'Jenderal', 'Pengendalian', 'Penyakit', 'dan', 'Penyehatan', 'Lingkungan', 'Departemen', 'Kesehatan', 'I', 'Nyoman', 'Kandun', ',', 'kemarin', 'di', 'Jakarta', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Departemen', 'manakah', 'yang', 'berencana', 'untuk', 'memberlakukan', 'pungutan', 'ekspor', 'terhadap', 'komoditas', 'tambang']","['jakarta', ',', 'kompas', '-', 'Departemen', 'Energi', 'dan', 'Sumber', 'Daya', 'Mineral', 'pernah', 'menyatakan', 'keberatan', 'atas', 'rencana', 'Departemen', 'Keuangan', 'memberlakukan', 'pungutan', 'ekspor', 'terhadap', 'komoditas', 'tambang', '.', 'Bahkan', ',', 'Menteri', 'Energi', 'dan', 'Sumber', 'Daya', 'Mineral', 'telah', 'menyurati', 'Menteri', 'Keuangan', 'tentang', 'hal', 'tersebut', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Siapakah', 'Kepala', 'Pertamina', 'Unit', 'Pemasaran', 'IV', 'Depo', 'BBM', 'Maos', 'Cilacap']","['Saat', 'dikonfirmasi', 'mengenai', 'dugaan', 'bahwa', 'solar', 'milik', 'PT', 'Wijaya', 'Kusuma', 'yang', 'akan', 'dijual', 'kepada', 'pihak', 'ketiga', 'dan', 'akan', 'diselundupkan', 'itu', 'adalah', 'solar', 'jatah', 'nelayan', ',', 'Kepala', 'Pertamina', 'Unit', 'Pemasaran', '(', 'UPMs', ')', 'IV', 'Depo', 'BBM', 'Maos', 'Cilacap', 'Budhi', 'Darmawan', ',', 'Senin', '(', '27/6', ')', ',', 'menyatakan', ',', 'dia', 'tidak', 'mau', 'berspekulasi', 'mengatakan', 'solar', 'yang', 'di', 'kapal', 'Yo', 'To', 'adalah', 'solar', 'jatah', 'nelayan', 'yang', 'diambil', 'PT', 'Wijaya', 'Kusuma', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Siapakah', 'yang', 'menyerahkan', 'bendera', 'FISU', 'kepada', 'Wali', 'Kota', 'Bangkok', 'pada', 'penutupan', 'Universiade', 'Izmir', '2005']","['Penutupan', 'Universiade', 'sebelumnya', 'dilakukan', 'oleh', 'Wakil', 'Perdana', 'Menteri', 'yang', 'sekaligus', 'Menteri', 'Negara', 'Olahraga', 'Mehmet', 'Ali', 'Sahin', ',', 'diikuti', 'penurunan', 'bendera', 'Federasi', 'Olahraga', 'Universitas', 'Internasional', '(', 'FISU', ')', '.', 'Bendera', 'kemudian', 'diserahkan', 'Presiden', 'FISU', 'George', 'Killian', 'kepada', 'Wali', 'Kota', 'Bangkok', ',', 'Thailand', ',', 'yang', 'akan', 'menjadi', 'tuan', 'rumah', 'Universiade', '2007', '.', 'Killian', ',', 'sebelum', 'penutupan', ',', 'memuji', 'Universiade', 'Izmir', '2005', 'sebagai', 'salah', 'satu', 'yang', 'terbaik', 'dengan', 'jumlah', 'partisipasi', 'terbesar', 'sepanjang', 'sejarah', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Siapakah', 'presiden', 'Venezuela', 'saat', 'ini', '?', '?']","['Sudah', 'banyak', 'uraian', 'yang', 'mencoba', 'menjelaskan', 'kenaikan', 'harga', 'minyak', 'dunia', 'itu', '.', 'Salah', 'satunya', 'adalah', 'permintaan', 'minyak', 'dari', 'India', 'dan', 'China', 'yang', 'meningkat', '.', 'Juga', 'ada', 'gangguan', 'dari', 'pasokan', 'minyak', 'asal', 'Irak', ',', 'diikuti', 'serangkaian', 'bentrokan', 'di', 'negara-negara', 'penghasil', 'minyak', 'seperti', 'di', 'Nigeria', ',', 'Bolivia', ',', 'Ekuador', '.', 'Juga', 'sempat', 'ada', 'gangguan', 'pasokan', 'minyak', 'karena', 'protes', 'massal', 'di', 'Venezuela', 'terhadap', 'Presiden', 'Hugo', 'Chavez', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O']"
"['apa', 'judul', 'sinetron', 'yang', 'mengangkat', 'tema', 'Si', 'Doel', 'Anak', 'Betawi', '(', '1973', ')', 'yang', 'ditayangkan', 'mulai', 'tahun', '1994']","['Hal', 'terakhir', 'itu', 'dilanjutkan', 'oleh', 'Rano', 'Karno', 'yang', 'naik', 'daun', 'sebagai', 'bintang', 'cilik', 'sejak', 'Si', 'Doel', 'Anak', 'Betawi', '(', '1973', ')', '.', 'Dia', 'hampir', 'hilang', 'pada', '1990', '-', 'an', ',', 'tapi', 'terangkat', 'lagi', 'lewat', 'sinetron', 'Si', 'Doel', 'Anak', 'Sekolahan', 'mulai', '1994', '.', 'Si', 'Doel', 'merupakan', '""', 'harta', '""', 'bagi', 'Rano', 'yang', 'coba', 'mengangkat', 'diri', 'kembali', 'melalui', 'Si', 'Doel', 'Anak', 'Gedongan', 'mulai', 'Oktober', '2005', 'ini', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Faham', 'apakah', 'yang', 'ingin', 'dihentikan', 'oleh', 'Partai', 'Kiri', 'Jerman', '?']","['Kebijakan', 'politik', 'alternatif', 'harus', 'ada', 'di', 'parlemen', '.', 'Misi', 'kita', 'adalah', 'menghentikan', 'neoliberalisme', ',', 'kata', 'Gysi', 'yang', 'disambut', 'meriah', 'sekitar', 'lima', 'ratus', 'warga', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Melalui', 'kesepakatan', 'apa', ',', 'para', 'pakar', 'teknologi', 'pembangkit', 'listrik', 'tenaga', 'surya', 'memberlakukan', 'skema', 'pengurangan', 'emisi', 'gas', 'karbondioksida', '?']","['Pertemuan', 'itu', 'dihadiri', 'sekitar', '1.400', 'pakar', 'teknologi', 'pembangkit', 'listrik', 'tenaga', 'surya', '(', 'fotovoltaik', ')', 'dari', 'seluruh', 'dunia', '.', 'Pertemuan', 'kali', 'ini', 'merupakan', 'yang', 'terbesar', 'dari', 'segi', 'jumlah', 'peserta', ',', 'terutama', 'disebabkan', 'oleh', 'pertumbuhan', 'yang', 'cepat', 'dari', 'industri', 'fotovoltaik', 'yang', 'dipicu', 'melambungnya', 'harga', 'minyak', 'bumi', 'serta', 'diberlakukannya', 'skema', 'pengurangan', 'emisi', 'gas', 'karbondioksida', 'melalui', 'kesepakatan', 'Protokol', 'Kyoto', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O']"
"['Dimanakah', 'sidang', 'tahunan', 'ke', '-', '60', 'dari', 'Jeunesses', 'Musicales', 'International', 'diselenggarakan', '?']","['Jakarta', ',', 'Kompas', '-', 'Melanjutkan', 'misi', 'menjalin', 'persahabatan', 'global', 'melalui', 'musik', 'yang', 'telah', 'dimulai', 'sejak', '1945', ',', 'Jeunesses', 'Musicales', 'International', 'menyelenggarakan', 'sidang', 'tahunan', 'ke', '-', '60', 'di', 'Bali', ',', '15-19', 'Agustus', 'ini', '.', 'Acara', 'yang', 'diselenggarakan', 'seiring', 'dengan', 'peringatan', 'HUT', 'Ke', '-', '60', 'Kemerdekaan', 'RI', 'ini', 'disemarakkan', 'pula', 'dengan', 'konser', 'musik', 'di', 'Jakarta', ',', 'Bandung', ',', 'dan', 'Yogyakarta', ',', 'selain', 'di', 'Bali', 'sendiri', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Apa', 'mayor', 'yang', 'dipilih', 'Sander', 'saat', 'melanjutkan', 'studinya', 'di', 'Universitas', 'Illinois', 'Urbana', 'Champaign', '?']","['Saya', 'ingin', 'mendapatkan', 'nilai', 'yang', 'baik', 'supaya', 'saat', 'masuk', 'universitas', ',', 'saya', 'bisa', 'mendapatkan', 'universitas', 'yang', 'bagus', ',', 'kata', 'Sander', 'yang', '12', 'Agustus', '2005', 'lalu', 'telah', 'bertolak', 'ke', 'Amerika', 'Serikat', 'melanjutkan', 'studinya', 'di', 'Universitas', 'Illinois', 'Urbana', 'Champaign', '.', 'Dia', 'memilih', 'mayor', 'matematika', 'dan', 'komputer', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O']"
"['Apakah', 'yang', 'menjadi', 'tujuan', 'obyek', 'wisata', 'kaum', 'ekspatriat', 'yang', 'datang', 'ke', 'Banten']","['Hal', 'ini', 'dibenarkan', 'Susanty', 'Widya', 'Ningsih', ',', 'Public', 'Relations', 'Officers', 'Hotel', 'Sol', 'Elite', 'Marbella', ',', 'Anyer', ',', 'Banten', '.', '""', 'Tamu-tamu', 'hotel', 'kami', ',', 'terutama', 'kaum', 'ekspatriat', ',', 'umumnya', 'menjadikan', 'Krakatau', 'sebagai', 'tujuan', 'utama', 'obyek', 'wisata', 'mereka', ',', 'mengalahkan', 'daerah', 'lain', 'seperti', 'suku', 'Baduy', 'atau', 'Suaka', 'Margasatwa', 'Ujung', 'Kulon', ',', '""', 'katanya', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Berapa', 'dosen', 'Unsyiah', 'yang', 'meninggal', 'karena', 'tsunami', '?']","['Dikatakan', ',', 'suasana', 'keilmuan', 'di', 'Unsyiah', 'memprihatinkan', 'karena', '211', 'dari', '1.367', 'dosen', 'meninggal', ',', 'termasuk', 'tiga', 'profesor', ',', '14', 'doktor', ',', 'dan', '91', 'calon', 'doktor', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Siapa', 'pembuat', 'video', 'kampanye', 'lingkungan', 'hidup', '""', 'Fish', ""Don't"", 'Cry', '""', '?']","['Karena', 'peduli', ',', 'mereka', 'pun', 'mendidik', 'anak-anak', 'untuk', 'mencintai', 'alam', '.', '""', 'Ramahlah', 'terhadap', 'lingkungan', 'hidup', ',', '""', 'seperti', 'dikampanyekan', 'dalam', 'video', 'Fish', ""Don't"", 'Cry', '.', 'Video', 'buatan', 'Cipto', 'Aji', 'Gunawan', 'itu', 'menjadi', 'salah', 'satu', 'nominasi', 'International', 'Underwater', 'Foto', 'and', 'Video', 'Competition', '2005', ',', 'Juni', 'lalu', 'di', 'Singapura', '.', 'Bahkan', ',', 'kecantikan', 'alam', 'bawah', 'laut', 'Desa', 'Les', 'itu', 'akan', 'dijadikan', 'klip', 'film', 'Moment', 'of', 'The', 'Earth', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
